Sample_ID	Well	Plate_ID	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	auc_lin	auc_log	k_lin	k_log	death_lin	death_log	gr	dr	td	lagC	lagP	t_k	t_gr	t_dr	diauxie	MSE	K_Error > 20%
168	G1	220628_Cstr	1	0	0	0.075	0.075	0.243	0.06588333333333334		0.075	0.03590359030522651	0.2806107948353867	0.16517673812673023	1.1625812113649836	0.03710085059070256	0.16803405693730689	29.53328834402767	-5.7095322252436755	0.023470030579920708	0.09550735576933284	0.0	0.32916666666666666	0.10833333333333334	0.3958333333333333	0.0	5.395928070848761e-05	FALSE
169	G2	220628_Cstr	1	0	0	0.081	0.081	0.286	0.06394166666666667		0.081	0.029742896224313392	0.25688898772901325	0.11538706788001703	0.902192052350348	0.04592487275909127	0.26137719746679333	18.92629360435948	-4.095758837011688	0.036623503526347384	0.03857216074548298	0.0	0.2708333333333333	0.0625	0.30833333333333335	0.0	0.0003869169746719632	TRUE
170	G3	220628_Cstr	1	0	0	0.077	0.077	0.211	0.062087500000000004		0.077	0.030765464515823262	0.2595618661380136	0.13084947576635905	0.9983728581917876	0.05112328600634777	0.28057032639721446	9.394245720486689	-3.6061245441974497	0.0737842293233134	0.055703361631725096	0.0	0.2833333333333333	0.1	0.3375	0.0	5.544337901829537e-05	FALSE
171	G4	220628_Cstr	1	0	0	0.075	0.074	0.244	0.06627083333333333		0.075	0.035760626664817205	0.27916835460963146	0.16244974598527043	1.154234955560831	0.04331004734152849	0.20098422583131892	24.959315792180554	-5.274670851705029	0.027771080999628193	0.10215144861024023	0.0	0.31666666666666665	0.12083333333333333	0.3958333333333333	0.0	0.0002097036191483176	FALSE
172	G5	220628_Cstr	1	0	0	0.079	0.079	0.296	0.06690416666666665		0.079	0.03531878107679201	0.2750608862171263	0.13951886108102304	1.013086470541369	0.04669332294110598	0.24157478875366656	15.443073451438668	-4.435333771274693	0.04488401759789416	0.07039029047751853	0.0	0.15416666666666667	0.10416666666666667	0.18333333333333332	0.0	0.0003237306910589397	TRUE
173	G6	220628_Cstr	1	0	0	0.081	0.081	0.607	0.0854		0.081	0.05245160603085934	0.34220618130465696	0.4166863586980965	1.814545191515156	0.31604833233401053	1.0096542704932912	28.10511271732898	-25.880277323102156	0.024662672145504914	0.08195151549582314	0.0	0.15833333333333333	0.12916666666666668	0.18333333333333332	0.0	0.0010997897210212844	TRUE
174	G7	220628_Cstr	1	0	0	0.077	0.076	0.286	0.06874166666666666		0.077	0.03793459348752441	0.28209695565142445	0.176156947187484	1.1876655763763349	0.04201995684793086	0.18200847907954731	11.212170085401693	-3.695306554703659	0.06182096554728747	0.08784373847481927	0.0	0.32083333333333336	0.12916666666666668	0.3958333333333333	0.0	0.00020719830747027097	FALSE
175	G8	220628_Cstr	1	0	0	0.079	0.078	0.239	0.0642625		0.079	0.0326824541785294	0.25433821106603227	0.15021973640676778	1.0617967974340294	0.04819427915131881	0.23696029719332778	16.155147285761533	-3.9445911565272582	0.042905655287392895	0.09051094230150197	0.0	0.30833333333333335	0.11666666666666667	0.3958333333333333	0.0	0.0002057186826743375	FALSE
176	G9	220628_Cstr	1	0	0	0.084	0.084	0.282	0.0660625		0.084	0.03315798891389607	0.2536032650063021	0.1371262908371194	0.9569792436102549	0.06513158179055299	0.353514401291507	14.631893115798837	-5.299380244540208	0.047372351279105315	0.05852665867650658	0.0	0.14166666666666666	0.1	0.1625	0.0	0.00021410074416616245	TRUE
177	G10	220628_Cstr	1	0	0	0.075	0.075	0.075	0.030000000000000002		0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	inf	0.0	0.0	0.0	0.0	0.0	0.0	FALSE
178	G11	220628_Cstr	1	0	0	0.075	0.075	0.075	0.030000000000000002		0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	inf	0.0	0.0	0.0	0.0	0.0	0.0	FALSE
179	G12	220628_Cstr	1	0	0	0.076	0.075	0.076	0.0300375		0.076	-4.474805103481666e-05	-0.004794020301038548	0.00015844821161391243	-0.008390708376387723	0.0	0.0	0.031839978785823404	0.0315044220095901	21.76971238650968	0.6592787873084596	0.125	0.3958333333333333	0.37083333333333335	0.3958333333333333	0.0	7.038018012292978e-08	TRUE
180	H1	220628_Cstr	1	0	0	0.098	0.098	0.583	0.15787083333333335		0.098	0.11819820612560852	0.5090622091868516	0.4610422514403966	1.742593888930081	0.12002287922687926	0.24131649194692883	16.164738047904738	-3.29922345060657	0.042880198770050004	0.029620920432307532	0.0	0.2625	0.07083333333333333	0.31666666666666665	0.0	0.0003473619225129816	FALSE
181	H2	220628_Cstr	1	0	0	0.097	0.097	0.597	0.15526250000000003		0.097	0.11677160641178101	0.5024646989413633	0.451963366228458	1.7313749227897184	0.15073272463851128	0.32173786194049137	20.986468120915195	-5.3929812926739364	0.03302829120966534	0.04620296897126288	0.0	0.2833333333333333	0.07916666666666666	0.3958333333333333	0.0	0.00023768843422882944	FALSE
182	H3	220628_Cstr	1	0	0	0.097	0.097	0.586	0.14870833333333333		0.097	0.10990996372847102	0.4790969472684075	0.4483463503799915	1.7257863147660202	0.14103865243403407	0.2995673423090488	24.956603713849475	-5.179889595763881	0.027774098932191186	0.06319821872911331	0.0	0.2625	0.09166666666666666	0.3958333333333333	1.0	0.0003271390556846099	FALSE
183	H4	220628_Cstr	1	0	0	0.101	0.101	0.555	0.14677916666666666		0.101	0.1064255475859085	0.46811997976815245	0.42242686923901196	1.6447958542906265	0.12536808627473606	0.2739491580760989	15.822082430996728	-3.396621390691621	0.043808846501900055	0.04141771984548883	0.0	0.275	0.08333333333333333	0.32083333333333336	0.0	0.00011170571667193706	FALSE
184	H5	220628_Cstr	1	0	0	0.099	0.099	0.526	0.14725		0.099	0.10790827888831377	0.4768533984047047	0.42416565922886884	1.6635289262179571	0.11769304647603873	0.2552077710372773	16.612763342759504	-3.4595346642859663	0.04172377383935022	0.04166018635245313	0.0	0.275	0.07916666666666666	0.3125	0.0	3.7619373453479228e-06	FALSE
185	H6	220628_Cstr	1	0	0	0.099	0.099	0.543	0.14650416666666666		0.099	0.10726067238813977	0.47469227178798457	0.42399990461911563	1.6626171503771547	0.12145998066039143	0.2648328551488608	20.71428853310832	-3.413452340999991	0.03346227312862161	0.04905248152317125	0.0	0.275	0.07916666666666666	0.3125	0.0	4.2856492532772655e-05	FALSE
186	H7	220628_Cstr	1	0	0	0.092	0.092	0.552	0.1274708333333333		0.092	0.09081459342087164	0.4051987657819557	0.456273063797892	1.7842916702958478	0.09673631956813394	0.19426527614061317	20.829364566048937	-3.4524046809418825	0.03327740403995562	0.11793936716230125	0.0	0.31666666666666665	0.15416666666666667	0.3541666666666667	0.0	6.039691225038895e-06	FALSE
187	H8	220628_Cstr	1	0	0	0.096	0.096	0.542	0.14551666666666668		0.096	0.10720865300441106	0.4734857193811708	0.4383712822824915	1.715996057831668	0.1120416832066386	0.23550300411266845	17.485819548343642	-3.131296509328824	0.0396405314971699	0.05647892988565843	0.0	0.2708333333333333	0.09583333333333334	0.325	0.0	7.903844700812295e-05	FALSE
188	H9	220628_Cstr	1	0	0	0.094	0.094	0.542	0.13796666666666668		0.094	0.10016470113350279	0.4498989947235127	0.44294542550952337	1.7434226543945965	0.12164322896216717	0.2566496825379585	20.687026553203946	-3.3414773486953653	0.0335063707090661	0.08043738190238217	0.0	0.2875	0.1125	0.32916666666666666	0.0	2.178286289105576e-05	FALSE
189	H10	220628_Cstr	1	0	0	0.089	0.088	0.089	0.035500000000000004		0.089	-9.921003815936684e-05	-0.001120867904540579	4.007030416551538e-05	0.0004471948760566911	0.0010089692257764932	0.011396356766117857	0.06319079221231298	-0.14278730656651914	10.969116801559622	0.5691048101851092	0.0	0.23333333333333334	0.3958333333333333	0.30833333333333335	0.0	4.773808643963032e-08	TRUE
190	H11	220628_Cstr	1	0	0	0.091	0.091	0.092	0.036425		0.091	1.2374912052298393e-05	0.0001358989522234595	0.0001974612379584545	0.0021676011107212246	0.00019746550234839289	0.0021675996296386417	0.05185389792474754	-0.05163936672897518	13.367311008438909	0.10807844653419327	0.0	0.15833333333333333	0.13333333333333333	0.1875	0.0	4.456423352056933e-08	TRUE
191	H12	220628_Cstr	1	0	0	0.09	0.089	0.091	0.03590416666666667		0.09	-7.484038697375753e-05	-0.0010573430521319382	0.0007695725653933672	0.00797606914090475	0.0016312814790119673	0.018144984800154987	0.34915897762607684	-0.2674656718388803	1.985190772617779	0.0016620256980429057	0.0	0.03333333333333333	0.008333333333333333	0.2708333333333333	0.0	6.170047201866204e-08	TRUE
